Suburb,Rooms,Type,Price,Postcode,Car,BuildingArea,YearBuilt,Regionname,zipcode,airbnb_record_count,airbnb_daily_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean,airbnb_daily_price_median,airbnb_weekly_price_median,airbnb_monthly_price_median
Werribee,3,h,471500.0,3030.0,2.0,,,Western Metropolitan,3030.0,190.0,122.11578947368422,,,69.5,,
Werribee,3,h,471500.0,3030.0,2.0,,,Western Metropolitan,3030.0,68.0,97.95588235294117,590.0,2224.6,64.0,380.0,1300.0
Werribee,3,h,412500.0,3030.0,1.0,,1980.0,Western Metropolitan,3030.0,190.0,122.11578947368422,,,69.5,,
Werribee,3,h,412500.0,3030.0,1.0,,1980.0,Western Metropolitan,3030.0,68.0,97.95588235294117,590.0,2224.6,64.0,380.0,1300.0
Werribee,3,h,452000.0,3030.0,3.0,121.0,1980.0,Western Metropolitan,3030.0,190.0,122.11578947368422,,,69.5,,
Werribee,3,h,452000.0,3030.0,3.0,121.0,1980.0,Western Metropolitan,3030.0,68.0,97.95588235294117,590.0,2224.6,64.0,380.0,1300.0
Werribee,4,h,665000.0,3030.0,2.0,201.0,2014.0,Western Metropolitan,3030.0,190.0,122.11578947368422,,,69.5,,
Werribee,4,h,665000.0,3030.0,2.0,201.0,2014.0,Western Metropolitan,3030.0,68.0,97.95588235294117,590.0,2224.6,64.0,380.0,1300.0
Werribee,3,h,485000.0,3030.0,1.0,88.0,1960.0,Western Metropolitan,3030.0,190.0,122.11578947368422,,,69.5,,
Werribee,3,h,485000.0,3030.0,1.0,88.0,1960.0,Western Metropolitan,3030.0,68.0,97.95588235294117,590.0,2224.6,64.0,380.0,1300.0
Werribee,4,h,510000.0,3030.0,1.0,147.0,2003.0,Western Metropolitan,3030.0,190.0,122.11578947368422,,,69.5,,
Werribee,4,h,510000.0,3030.0,1.0,147.0,2003.0,Western Metropolitan,3030.0,68.0,97.95588235294117,590.0,2224.6,64.0,380.0,1300.0
West Footscray,3,h,850000.0,3012.0,2.0,111.0,1910.0,Western Metropolitan,3012.0,46.0,112.80434782608695,,,89.5,,
West Footscray,3,h,850000.0,3012.0,2.0,111.0,1910.0,Western Metropolitan,3012.0,30.0,112.36666666666666,518.0,2335.0,117.5,365.0,1900.0
West Footscray,3,h,915000.0,3012.0,2.0,,,Western Metropolitan,3012.0,46.0,112.80434782608695,,,89.5,,
West Footscray,3,h,915000.0,3012.0,2.0,,,Western Metropolitan,3012.0,30.0,112.36666666666666,518.0,2335.0,117.5,365.0,1900.0
Wheelers Hill,5,h,1591000.0,3150.0,3.0,,,South-Eastern Metropolitan,3150.0,141.0,127.80851063829788,599.0,2299.0,80.0,599.0,2299.0
Wheelers Hill,5,h,1591000.0,3150.0,3.0,,,South-Eastern Metropolitan,3150.0,48.0,112.91666666666667,522.5263157894736,1878.235294117647,84.5,400.0,1481.0
Wheelers Hill,5,h,1490000.0,3150.0,4.0,,,South-Eastern Metropolitan,3150.0,141.0,127.80851063829788,599.0,2299.0,80.0,599.0,2299.0
Wheelers Hill,5,h,1490000.0,3150.0,4.0,,,South-Eastern Metropolitan,3150.0,48.0,112.91666666666667,522.5263157894736,1878.235294117647,84.5,400.0,1481.0
Williamstown,4,h,1440000.0,3016.0,0.0,170.0,1900.0,Western Metropolitan,3016.0,54.0,199.94444444444446,550.0,1990.0,194.5,550.0,1990.0
Williamstown,4,h,1440000.0,3016.0,0.0,170.0,1900.0,Western Metropolitan,3016.0,20.0,167.2,633.0,2163.0,149.0,649.0,2200.0
Wollert,3,h,400000.0,3750.0,1.0,,2015.0,Northern Metropolitan,3750.0,5.0,44.2,,,46.0,,
Yarra Glen,3,h,620000.0,3775.0,1.0,180.56,1975.0,Northern Victoria,3775.0,26.0,415.8076923076923,,,220.0,,
Yarra Glen,3,h,620000.0,3775.0,1.0,180.56,1975.0,Northern Victoria,3775.0,19.0,230.78947368421052,733.1666666666666,2800.0,220.0,757.5,2800.0
Yarraville,2,h,900000.0,3013.0,3.0,123.5,1940.0,Western Metropolitan,3013.0,42.0,127.52380952380952,,,100.0,,
Yarraville,2,h,900000.0,3013.0,3.0,123.5,1940.0,Western Metropolitan,3013.0,40.0,144.1,923.5714285714286,2966.090909090909,137.0,800.0,2000.0
Yarraville,4,h,1407000.0,3013.0,2.0,152.0,1955.0,Western Metropolitan,3013.0,42.0,127.52380952380952,,,100.0,,
Yarraville,4,h,1407000.0,3013.0,2.0,152.0,1955.0,Western Metropolitan,3013.0,40.0,144.1,923.5714285714286,2966.090909090909,137.0,800.0,2000.0
Yarraville,2,h,1044000.0,3013.0,0.0,,,Western Metropolitan,3013.0,42.0,127.52380952380952,,,100.0,,
Yarraville,2,h,1044000.0,3013.0,0.0,,,Western Metropolitan,3013.0,40.0,144.1,923.5714285714286,2966.090909090909,137.0,800.0,2000.0
Airport West,3,t,780000.0,3042.0,1.0,192.0,2005.0,Western Metropolitan,3042.0,27.0,82.48148148148148,400.0,1550.0,68.0,400.0,1550.0
Airport West,3,t,780000.0,3042.0,1.0,192.0,2005.0,Western Metropolitan,3042.0,8.0,78.5,610.25,1884.3333333333333,65.0,550.0,1550.0
Albanvale,3,h,555000.0,3021.0,3.0,126.0,1980.0,Western Metropolitan,3021.0,13.0,68.61538461538461,,,53.0,,
Albanvale,3,h,555000.0,3021.0,3.0,126.0,1980.0,Western Metropolitan,3021.0,7.0,105.85714285714286,350.0,1300.0,60.0,350.0,1300.0
Albion,3,h,613000.0,3020.0,2.0,,,Western Metropolitan,3020.0,32.0,75.96875,,,43.0,,
Albion,3,h,613000.0,3020.0,2.0,,,Western Metropolitan,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
Albion,2,t,340000.0,3020.0,1.0,,,Western Metropolitan,3020.0,32.0,75.96875,,,43.0,,
Albion,2,t,340000.0,3020.0,1.0,,,Western Metropolitan,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
Albion,3,t,580000.0,3020.0,2.0,110.0,2014.0,Western Metropolitan,3020.0,32.0,75.96875,,,43.0,,
Albion,3,t,580000.0,3020.0,2.0,110.0,2014.0,Western Metropolitan,3020.0,13.0,53.76923076923077,160.0,600.0,40.0,160.0,600.0
Ardeer,3,h,627000.0,3022.0,2.0,102.0,1960.0,Western Metropolitan,,,,,,,,
Armadale,1,u,380000.0,3143.0,1.0,,1960.0,Southern Metropolitan,3143.0,35.0,269.2,,,115.0,,
Armadale,1,u,380000.0,3143.0,1.0,,1960.0,Southern Metropolitan,3143.0,34.0,113.47058823529412,743.1818181818181,3130.5,96.5,550.0,2390.0
Armadale,2,u,631500.0,3143.0,1.0,,,Southern Metropolitan,3143.0,35.0,269.2,,,115.0,,
Armadale,2,u,631500.0,3143.0,1.0,,,Southern Metropolitan,3143.0,34.0,113.47058823529412,743.1818181818181,3130.5,96.5,550.0,2390.0
Ascot Vale,3,t,1185000.0,3032.0,2.0,,,Western Metropolitan,3032.0,113.0,113.929203539823,,,84.0,,
Ascot Vale,3,t,1185000.0,3032.0,2.0,,,Western Metropolitan,3032.0,63.0,107.46031746031746,469.8666666666667,1677.9166666666667,89.0,380.0,1255.0
Ashwood,4,h,1540000.0,3147.0,3.0,205.0,1970.0,Southern Metropolitan,3147.0,16.0,60.0625,250.0,,52.0,250.0,
Ashwood,4,h,1540000.0,3147.0,3.0,205.0,1970.0,Southern Metropolitan,3147.0,13.0,110.6923076923077,587.5,,91.0,300.0,
Aspendale,4,h,1510000.0,3195.0,4.0,,,South-Eastern Metropolitan,3195.0,37.0,141.8918918918919,,,100.0,,
Aspendale,4,h,1510000.0,3195.0,4.0,,,South-Eastern Metropolitan,3195.0,34.0,144.2941176470588,649.2857142857143,2539.0,113.0,550.0,2000.0
Balwyn,4,t,1450000.0,3103.0,2.0,,,Southern Metropolitan,3103.0,43.0,113.81395348837209,,,71.0,,
Balwyn,4,t,1450000.0,3103.0,2.0,,,Southern Metropolitan,3103.0,14.0,79.0,606.75,2111.25,60.0,463.5,1486.5
Balwyn North,3,u,1600000.0,3104.0,2.0,,,Southern Metropolitan,3104.0,23.0,99.78260869565217,,,105.0,,
Balwyn North,3,u,1600000.0,3104.0,2.0,,,Southern Metropolitan,3104.0,18.0,94.05555555555556,1118.0,4063.0,50.0,450.0,1750.0
Balwyn North,2,u,950000.0,3104.0,1.0,,1975.0,Southern Metropolitan,3104.0,23.0,99.78260869565217,,,105.0,,
Balwyn North,2,u,950000.0,3104.0,1.0,,1975.0,Southern Metropolitan,3104.0,18.0,94.05555555555556,1118.0,4063.0,50.0,450.0,1750.0
Balwyn North,4,h,1755000.0,3104.0,2.0,155.0,1938.0,Southern Metropolitan,3104.0,23.0,99.78260869565217,,,105.0,,
Balwyn North,4,h,1755000.0,3104.0,2.0,155.0,1938.0,Southern Metropolitan,3104.0,18.0,94.05555555555556,1118.0,4063.0,50.0,450.0,1750.0
Bayswater,3,h,606000.0,3153.0,1.0,94.0,1970.0,Eastern Metropolitan,3153.0,9.0,108.33333333333333,,,40.0,,
Bayswater,3,h,606000.0,3153.0,1.0,94.0,1970.0,Eastern Metropolitan,3153.0,7.0,70.42857142857143,952.0,3512.0,69.0,952.0,3512.0
Beaconsfield,3,u,537000.0,3807.0,1.0,,,Eastern Victoria,,,,,,,,
Beaumaris,3,t,900000.0,3193.0,2.0,,,Southern Metropolitan,3193.0,24.0,199.75,,,125.0,,
Beaumaris,3,t,900000.0,3193.0,2.0,,,Southern Metropolitan,3193.0,18.0,237.5,1546.0,6171.333333333333,235.5,1855.0,7470.0
Beaumaris,3,h,1500000.0,3193.0,2.0,,,Southern Metropolitan,3193.0,24.0,199.75,,,125.0,,
Beaumaris,3,h,1500000.0,3193.0,2.0,,,Southern Metropolitan,3193.0,18.0,237.5,1546.0,6171.333333333333,235.5,1855.0,7470.0
Bentleigh,3,t,1435000.0,3204.0,2.0,177.0,2014.0,Southern Metropolitan,3204.0,57.0,111.75438596491227,,,60.0,,
Bentleigh,3,t,1435000.0,3204.0,2.0,177.0,2014.0,Southern Metropolitan,3204.0,23.0,121.69565217391305,719.2222222222222,2936.0,89.0,590.0,2251.0
Bentleigh East,2,u,592000.0,3165.0,1.0,,,Southern Metropolitan,3165.0,35.0,106.22857142857143,,,65.0,,
Bentleigh East,2,u,592000.0,3165.0,1.0,,,Southern Metropolitan,3165.0,16.0,127.9375,563.2,2032.8,100.0,490.0,1800.0
Bentleigh East,3,h,900000.0,3165.0,2.0,,,Southern Metropolitan,3165.0,35.0,106.22857142857143,,,65.0,,
Bentleigh East,3,h,900000.0,3165.0,2.0,,,Southern Metropolitan,3165.0,16.0,127.9375,563.2,2032.8,100.0,490.0,1800.0
Bentleigh East,4,h,1780000.0,3165.0,2.0,,,Southern Metropolitan,3165.0,35.0,106.22857142857143,,,65.0,,
Bentleigh East,4,h,1780000.0,3165.0,2.0,,,Southern Metropolitan,3165.0,16.0,127.9375,563.2,2032.8,100.0,490.0,1800.0
Bentleigh East,3,t,1260000.0,3165.0,2.0,138.0,1960.0,Southern Metropolitan,3165.0,35.0,106.22857142857143,,,65.0,,
Bentleigh East,3,t,1260000.0,3165.0,2.0,138.0,1960.0,Southern Metropolitan,3165.0,16.0,127.9375,563.2,2032.8,100.0,490.0,1800.0
Berwick,3,h,620000.0,3806.0,2.0,101.0,1970.0,Eastern Victoria,3806.0,23.0,663.8260869565217,,,86.0,,
Berwick,3,h,620000.0,3806.0,2.0,101.0,1970.0,Eastern Victoria,3806.0,10.0,84.5,540.0,,75.0,540.0,
Black Rock,2,u,600000.0,3193.0,1.0,74.0,1960.0,Southern Metropolitan,3193.0,24.0,199.75,,,125.0,,
Black Rock,2,u,600000.0,3193.0,1.0,74.0,1960.0,Southern Metropolitan,3193.0,18.0,237.5,1546.0,6171.333333333333,235.5,1855.0,7470.0
Black Rock,3,t,1215000.0,3193.0,2.0,,,Southern Metropolitan,3193.0,24.0,199.75,,,125.0,,
Black Rock,3,t,1215000.0,3193.0,2.0,,,Southern Metropolitan,3193.0,18.0,237.5,1546.0,6171.333333333333,235.5,1855.0,7470.0
Blackburn South,2,u,615000.0,3130.0,1.0,85.0,1970.0,Eastern Metropolitan,3130.0,41.0,109.63414634146342,,,100.0,,
Blackburn South,2,u,615000.0,3130.0,1.0,85.0,1970.0,Eastern Metropolitan,3130.0,18.0,86.5,501.75,2147.1428571428573,84.0,410.0,1790.0
Boronia,3,h,790000.0,3155.0,2.0,,,Eastern Metropolitan,3155.0,18.0,102.38888888888889,,,71.0,,
Boronia,3,h,790000.0,3155.0,2.0,,,Eastern Metropolitan,3155.0,3.0,54.666666666666664,324.5,1099.5,55.0,324.5,1099.5
Boronia,4,h,770000.0,3155.0,2.0,1.0,1970.0,Eastern Metropolitan,3155.0,18.0,102.38888888888889,,,71.0,,
Boronia,4,h,770000.0,3155.0,2.0,1.0,1970.0,Eastern Metropolitan,3155.0,3.0,54.666666666666664,324.5,1099.5,55.0,324.5,1099.5
Box Hill,4,h,1831000.0,3128.0,1.0,,,Eastern Metropolitan,3128.0,169.0,110.55621301775147,,,102.0,,
Box Hill,4,h,1831000.0,3128.0,1.0,,,Eastern Metropolitan,3128.0,45.0,114.77777777777777,426.375,1610.625,109.0,369.5,1421.5
Braybrook,3,h,800000.0,3019.0,2.0,,,Western Metropolitan,3019.0,13.0,92.23076923076923,,,48.0,,
Brighton,2,u,845000.0,3186.0,1.0,110.0,1960.0,Southern Metropolitan,3186.0,63.0,291.1746031746032,,,150.0,,
Brighton,2,u,845000.0,3186.0,1.0,110.0,1960.0,Southern Metropolitan,3186.0,61.0,244.672131147541,1029.4615384615386,5467.083333333333,166.0,900.0,3550.0
Brighton,1,u,495000.0,3186.0,1.0,,1970.0,Southern Metropolitan,3186.0,63.0,291.1746031746032,,,150.0,,
Brighton,1,u,495000.0,3186.0,1.0,,1970.0,Southern Metropolitan,3186.0,61.0,244.672131147541,1029.4615384615386,5467.083333333333,166.0,900.0,3550.0
Brighton,2,u,760000.0,3186.0,1.0,,1980.0,Southern Metropolitan,3186.0,63.0,291.1746031746032,,,150.0,,
Brighton,2,u,760000.0,3186.0,1.0,,1980.0,Southern Metropolitan,3186.0,61.0,244.672131147541,1029.4615384615386,5467.083333333333,166.0,900.0,3550.0
Brighton,3,h,1240000.0,3186.0,2.0,,,Southern Metropolitan,3186.0,63.0,291.1746031746032,,,150.0,,
Brighton,3,h,1240000.0,3186.0,2.0,,,Southern Metropolitan,3186.0,61.0,244.672131147541,1029.4615384615386,5467.083333333333,166.0,900.0,3550.0
Broadmeadows,3,h,586000.0,3047.0,1.0,,,Northern Metropolitan,3047.0,19.0,58.36842105263158,,,39.0,,
Broadmeadows,4,h,706000.0,3047.0,4.0,115.0,1960.0,Northern Metropolitan,3047.0,19.0,58.36842105263158,,,39.0,,
Broadmeadows,3,h,550000.0,3047.0,1.0,,,Northern Metropolitan,3047.0,19.0,58.36842105263158,,,39.0,,
Brookfield,4,h,456000.0,3338.0,2.0,189.0,2010.0,Western Victoria,3338.0,19.0,92.0,,,93.0,,
Brookfield,4,h,456000.0,3338.0,2.0,189.0,2010.0,Western Victoria,3338.0,6.0,106.5,550.0,,110.5,550.0,
Brooklyn,2,u,555000.0,3012.0,1.0,,,Western Metropolitan,3012.0,46.0,112.80434782608695,,,89.5,,
Brooklyn,2,u,555000.0,3012.0,1.0,,,Western Metropolitan,3012.0,30.0,112.36666666666666,518.0,2335.0,117.5,365.0,1900.0
Brunswick,2,h,650000.0,3056.0,1.0,70.0,1970.0,Northern Metropolitan,3056.0,257.0,94.11673151750973,250.0,1000.0,73.0,250.0,1000.0
Brunswick,2,h,650000.0,3056.0,1.0,70.0,1970.0,Northern Metropolitan,3056.0,189.0,95.42857142857143,624.8032786885246,2337.4347826086955,82.0,550.0,2199.0
Brunswick,4,h,1080000.0,3056.0,0.0,,,Northern Metropolitan,3056.0,257.0,94.11673151750973,250.0,1000.0,73.0,250.0,1000.0
Brunswick,4,h,1080000.0,3056.0,0.0,,,Northern Metropolitan,3056.0,189.0,95.42857142857143,624.8032786885246,2337.4347826086955,82.0,550.0,2199.0
Brunswick East,2,h,620000.0,3057.0,1.0,79.0,1960.0,Northern Metropolitan,3057.0,101.0,173.64356435643563,,,96.0,,
Brunswick East,2,h,620000.0,3057.0,1.0,79.0,1960.0,Northern Metropolitan,3057.0,84.0,131.33333333333334,595.8421052631579,2789.6666666666665,102.5,550.0,2200.0
Brunswick East,2,h,683000.0,3057.0,1.0,91.0,1970.0,Northern Metropolitan,3057.0,101.0,173.64356435643563,,,96.0,,
Brunswick East,2,h,683000.0,3057.0,1.0,91.0,1970.0,Northern Metropolitan,3057.0,84.0,131.33333333333334,595.8421052631579,2789.6666666666665,102.5,550.0,2200.0
Brunswick East,2,h,501000.0,3057.0,1.0,47.0,1970.0,Northern Metropolitan,3057.0,101.0,173.64356435643563,,,96.0,,
Brunswick East,2,h,501000.0,3057.0,1.0,47.0,1970.0,Northern Metropolitan,3057.0,84.0,131.33333333333334,595.8421052631579,2789.6666666666665,102.5,550.0,2200.0
Brunswick East,2,u,615000.0,3057.0,1.0,70.0,2008.0,Northern Metropolitan,3057.0,101.0,173.64356435643563,,,96.0,,
Brunswick East,2,u,615000.0,3057.0,1.0,70.0,2008.0,Northern Metropolitan,3057.0,84.0,131.33333333333334,595.8421052631579,2789.6666666666665,102.5,550.0,2200.0
Brunswick East,2,h,1220000.0,3057.0,1.0,,,Northern Metropolitan,3057.0,101.0,173.64356435643563,,,96.0,,
Brunswick East,2,h,1220000.0,3057.0,1.0,,,Northern Metropolitan,3057.0,84.0,131.33333333333334,595.8421052631579,2789.6666666666665,102.5,550.0,2200.0
Brunswick West,2,h,1150000.0,3055.0,1.0,107.0,1940.0,Northern Metropolitan,3055.0,52.0,82.8076923076923,,,67.5,,
Brunswick West,2,h,1150000.0,3055.0,1.0,107.0,1940.0,Northern Metropolitan,3055.0,35.0,95.28571428571429,519.2857142857143,1725.9333333333334,78.0,497.5,1750.0
Brunswick West,2,u,400000.0,3055.0,1.0,,,Northern Metropolitan,3055.0,52.0,82.8076923076923,,,67.5,,
Brunswick West,2,u,400000.0,3055.0,1.0,,,Northern Metropolitan,3055.0,35.0,95.28571428571429,519.2857142857143,1725.9333333333334,78.0,497.5,1750.0
Burwood,3,h,1750500.0,3125.0,2.0,,,Southern Metropolitan,3125.0,47.0,93.02127659574468,,,60.0,,
Burwood,3,h,1750500.0,3125.0,2.0,,,Southern Metropolitan,3125.0,14.0,71.78571428571429,383.75,870.0,52.5,265.0,870.0
Burwood East,3,u,835000.0,3151.0,2.0,143.0,2000.0,Eastern Metropolitan,3151.0,21.0,75.42857142857143,,,60.0,,
Burwood East,3,u,835000.0,3151.0,2.0,143.0,2000.0,Eastern Metropolitan,3151.0,8.0,156.0,600.0,2200.0,91.5,600.0,2200.0
Cairnlea,3,h,640000.0,3023.0,2.0,170.0,2008.0,Western Metropolitan,3023.0,22.0,69.0,,,54.0,,
Cairnlea,3,h,640000.0,3023.0,2.0,170.0,2008.0,Western Metropolitan,3023.0,13.0,132.53846153846155,500.0,,72.0,500.0,
Camberwell,3,t,1280000.0,3124.0,2.0,158.0,2014.0,Southern Metropolitan,3124.0,52.0,113.36538461538461,,,86.5,,
Camberwell,3,t,1280000.0,3124.0,2.0,158.0,2014.0,Southern Metropolitan,3124.0,36.0,174.94444444444446,526.6666666666666,2742.5714285714284,100.0,600.0,2500.0
Camberwell,2,u,682000.0,3124.0,1.0,,1970.0,Southern Metropolitan,3124.0,52.0,113.36538461538461,,,86.5,,
Camberwell,2,u,682000.0,3124.0,1.0,,1970.0,Southern Metropolitan,3124.0,36.0,174.94444444444446,526.6666666666666,2742.5714285714284,100.0,600.0,2500.0
Camberwell,3,u,682000.0,3124.0,2.0,,,Southern Metropolitan,3124.0,52.0,113.36538461538461,,,86.5,,
Camberwell,3,u,682000.0,3124.0,2.0,,,Southern Metropolitan,3124.0,36.0,174.94444444444446,526.6666666666666,2742.5714285714284,100.0,600.0,2500.0
Camberwell,2,u,600800.0,3124.0,1.0,1.0,1960.0,Southern Metropolitan,3124.0,52.0,113.36538461538461,,,86.5,,
Camberwell,2,u,600800.0,3124.0,1.0,1.0,1960.0,Southern Metropolitan,3124.0,36.0,174.94444444444446,526.6666666666666,2742.5714285714284,100.0,600.0,2500.0
Carlton,3,h,920000.0,3053.0,0.0,,,Northern Metropolitan,3053.0,349.0,108.62464183381088,,,89.0,,
Carlton,3,h,920000.0,3053.0,0.0,,,Northern Metropolitan,3053.0,189.0,117.57142857142857,923.5102040816327,3205.315789473684,100.0,840.0,2850.0
Carlton North,2,h,1690000.0,3054.0,1.0,,,Northern Metropolitan,3054.0,81.0,124.70370370370371,,,90.0,,
Carlton North,2,h,1690000.0,3054.0,1.0,,,Northern Metropolitan,3054.0,57.0,116.70175438596492,642.5,1690.888888888889,90.0,480.0,1500.0
Carnegie,2,u,680000.0,3163.0,1.0,,2010.0,Southern Metropolitan,3163.0,96.0,96.05208333333333,,,71.0,,
Carnegie,2,u,680000.0,3163.0,1.0,,2010.0,Southern Metropolitan,3163.0,60.0,91.25,553.1538461538462,2047.75,73.5,446.5,2040.0
Carnegie,1,u,316000.0,3163.0,1.0,,,Southern Metropolitan,3163.0,96.0,96.05208333333333,,,71.0,,
Carnegie,1,u,316000.0,3163.0,1.0,,,Southern Metropolitan,3163.0,60.0,91.25,553.1538461538462,2047.75,73.5,446.5,2040.0
Carnegie,3,u,1151000.0,3163.0,1.0,115.0,1995.0,Southern Metropolitan,3163.0,96.0,96.05208333333333,,,71.0,,
Carnegie,3,u,1151000.0,3163.0,1.0,115.0,1995.0,Southern Metropolitan,3163.0,60.0,91.25,553.1538461538462,2047.75,73.5,446.5,2040.0
Caroline Springs,3,h,518000.0,3023.0,2.0,,,Western Metropolitan,3023.0,22.0,69.0,,,54.0,,
Caroline Springs,3,h,518000.0,3023.0,2.0,,,Western Metropolitan,3023.0,13.0,132.53846153846155,500.0,,72.0,500.0,
Carrum,3,h,625000.0,3197.0,1.0,170.0,1950.0,South-Eastern Metropolitan,3197.0,18.0,107.72222222222223,,,65.0,,
Carrum,3,h,625000.0,3197.0,1.0,170.0,1950.0,South-Eastern Metropolitan,3197.0,9.0,205.66666666666666,658.3333333333334,2333.3333333333335,125.0,700.0,2500.0
Carrum Downs,3,h,480000.0,3201.0,0.0,106.0,1981.0,South-Eastern Metropolitan,3201.0,3.0,70.66666666666667,,,60.0,,
Chadstone,5,t,1050000.0,3148.0,2.0,159.0,2011.0,Southern Metropolitan,3148.0,21.0,82.80952380952381,,,71.0,,
Chadstone,5,t,1050000.0,3148.0,2.0,159.0,2011.0,Southern Metropolitan,3148.0,5.0,65.6,197.5,1660.3333333333333,40.0,197.5,800.0
Chelsea,3,h,750000.0,3196.0,2.0,,,South-Eastern Metropolitan,3196.0,39.0,117.23076923076923,,,96.0,,
Chelsea,3,h,750000.0,3196.0,2.0,,,South-Eastern Metropolitan,3196.0,20.0,127.45,936.0,2373.0,102.0,936.0,2373.0
Chelsea Heights,5,h,835500.0,3196.0,4.0,243.0,1990.0,South-Eastern Metropolitan,3196.0,39.0,117.23076923076923,,,96.0,,
Chelsea Heights,5,h,835500.0,3196.0,4.0,243.0,1990.0,South-Eastern Metropolitan,3196.0,20.0,127.45,936.0,2373.0,102.0,936.0,2373.0
Cheltenham,4,h,1740000.0,3192.0,2.0,283.0,2010.0,Southern Metropolitan,3192.0,47.0,114.70212765957447,,,100.0,,
Cheltenham,4,h,1740000.0,3192.0,2.0,283.0,2010.0,Southern Metropolitan,3192.0,13.0,116.38461538461539,901.3333333333334,2336.6666666666665,100.0,750.0,2450.0
Cheltenham,2,u,560000.0,3192.0,2.0,,,Southern Metropolitan,3192.0,47.0,114.70212765957447,,,100.0,,
Cheltenham,2,u,560000.0,3192.0,2.0,,,Southern Metropolitan,3192.0,13.0,116.38461538461539,901.3333333333334,2336.6666666666665,100.0,750.0,2450.0
Cheltenham,2,t,751000.0,3192.0,1.0,,,Southern Metropolitan,3192.0,47.0,114.70212765957447,,,100.0,,
Cheltenham,2,t,751000.0,3192.0,1.0,,,Southern Metropolitan,3192.0,13.0,116.38461538461539,901.3333333333334,2336.6666666666665,100.0,750.0,2450.0
Clarinda,5,h,976000.0,3169.0,2.0,,,South-Eastern Metropolitan,3169.0,19.0,94.6842105263158,,,71.0,,
Clarinda,5,h,976000.0,3169.0,2.0,,,South-Eastern Metropolitan,3169.0,10.0,59.9,286.5,951.5,54.0,286.5,951.5
Clifton Hill,4,h,1662500.0,3068.0,0.0,,,Northern Metropolitan,3068.0,148.0,124.00675675675676,,,100.0,,
Clifton Hill,4,h,1662500.0,3068.0,0.0,,,Northern Metropolitan,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
Clifton Hill,2,u,591000.0,3068.0,1.0,64.0,1970.0,Northern Metropolitan,3068.0,148.0,124.00675675675676,,,100.0,,
Clifton Hill,2,u,591000.0,3068.0,1.0,64.0,1970.0,Northern Metropolitan,3068.0,160.0,127.86875,801.3157894736842,2801.842105263158,112.0,720.0,2502.0
Coburg,2,h,650000.0,3058.0,1.0,,1970.0,Northern Metropolitan,3058.0,84.0,93.67857142857143,,,67.0,,
Coburg,2,h,650000.0,3058.0,1.0,,1970.0,Northern Metropolitan,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
Coburg,4,h,1400000.0,3058.0,2.0,165.0,1930.0,Northern Metropolitan,3058.0,84.0,93.67857142857143,,,67.0,,
Coburg,4,h,1400000.0,3058.0,2.0,165.0,1930.0,Northern Metropolitan,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
Coburg,2,h,996000.0,3058.0,1.0,97.0,1930.0,Northern Metropolitan,3058.0,84.0,93.67857142857143,,,67.0,,
Coburg,2,h,996000.0,3058.0,1.0,97.0,1930.0,Northern Metropolitan,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
Coburg,1,u,430000.0,3058.0,1.0,,,Northern Metropolitan,3058.0,84.0,93.67857142857143,,,67.0,,
Coburg,1,u,430000.0,3058.0,1.0,,,Northern Metropolitan,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
Coburg North,4,h,1011000.0,3058.0,2.0,145.0,1930.0,Northern Metropolitan,3058.0,84.0,93.67857142857143,,,67.0,,
Coburg North,4,h,1011000.0,3058.0,2.0,145.0,1930.0,Northern Metropolitan,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
Coburg North,3,h,770000.0,3058.0,1.0,,,Northern Metropolitan,3058.0,84.0,93.67857142857143,,,67.0,,
Coburg North,3,h,770000.0,3058.0,1.0,,,Northern Metropolitan,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
Coburg North,3,t,830000.0,3058.0,2.0,142.0,2008.0,Northern Metropolitan,3058.0,84.0,93.67857142857143,,,67.0,,
Coburg North,3,t,830000.0,3058.0,2.0,142.0,2008.0,Northern Metropolitan,3058.0,49.0,119.26530612244898,896.0555555555555,3624.1666666666665,90.0,430.0,1700.0
Coolaroo,3,h,455000.0,3048.0,1.0,,,Northern Metropolitan,3048.0,3.0,60.0,,,50.0,,
Craigieburn,4,h,510000.0,3064.0,1.0,83.0,2014.0,Northern Metropolitan,3064.0,30.0,63.333333333333336,,,49.0,,
Craigieburn,4,h,510000.0,3064.0,1.0,83.0,2014.0,Northern Metropolitan,3064.0,12.0,91.58333333333333,185.0,,43.5,185.0,
Craigieburn,4,h,590000.0,3064.0,2.0,200.71,2007.0,Northern Metropolitan,3064.0,30.0,63.333333333333336,,,49.0,,
